ref_area,period_dt,closing_stock_level,direct_use,from_other_sources,indigenous_production,refinery_observed_intake,statistical_difference,stock_change,total_exports,total_imports,transfer_backflow
GB,2023-03-01,171.0,114.0,,226.0,51.0,0.0,30.0,119.0,88.0,
GB,2023-04-01,169.0,111.0,,206.0,79.0,0.0,-2.0,108.0,90.0,
GB,2023-05-01,183.0,125.0,,204.0,82.0,1.0,14.0,69.0,87.0,
GB,2023-06-01,124.0,106.0,,181.0,79.0,-1.0,-59.0,132.0,76.0,
GB,2023-07-01,137.0,93.0,,196.0,52.0,-1.0,13.0,125.0,86.0,
GB,2023-08-01,151.0,88.0,,163.0,76.0,1.0,14.0,60.0,76.0,
GB,2023-09-01,152.0,104.0,,182.0,101.0,0.0,1.0,60.0,84.0,
GB,2023-10-01,136.0,120.0,,191.0,96.0,1.0,-16.0,68.0,78.0,
GB,2023-11-01,144.0,65.0,,167.0,55.0,-1.0,8.0,119.0,79.0,
GB,2023-12-01,139.0,100.0,,183.0,105.0,-1.0,-5.0,72.0,88.0,
GB,2024-01-01,158.0,80.0,,158.0,55.0,-1.0,19.0,150.0,145.0,
GB,2024-02-01,214.0,115.0,,203.0,59.0,-7.0,56.0,72.0,92.0,
GB,2024-03-01,194.0,118.0,,201.0,54.0,0.0,-20.0,146.0,97.0,
GB,2024-04-01,185.0,118.0,,209.0,84.0,-1.0,-9.0,110.0,93.0,
GB,2024-05-01,160.0,115.0,,233.0,75.0,-1.0,-25.0,162.0,93.0,
GB,2024-06-01,179.0,89.0,,169.0,84.0,-1.0,19.0,75.0,97.0,
GB,2024-07-01,140.0,107.0,,195.0,52.0,0.0,-39.0,181.0,106.0,
GB,2024-08-01,174.0,99.0,,170.0,50.0,-1.0,34.0,87.0,99.0,
GB,2024-09-01,153.0,78.0,,174.0,55.0,0.0,-21.0,142.0,80.0,
GB,2024-10-01,119.0,83.0,,205.0,38.0,-1.0,-34.0,214.0,95.0,
GB,2024-11-01,119.0,111.0,,214.0,100.0,-1.0,0.0,96.0,92.0,
GB,2024-12-01,164.0,103.0,,212.0,108.0,-1.0,45.0,49.0,92.0,
GB,2025-01-01,119.0,111.0,,228.0,58.0,0.0,-45.0,212.0,108.0,
GB,2025-02-01,151.0,105.0,,195.0,57.0,1.0,32.0,71.0,71.0,
GB,2025-03-01,141.0,101.0,,204.0,49.0,0.0,-10.0,144.0,80.0,
GB,2025-04-01,150.0,93.0,,202.0,50.0,0.0,9.0,115.0,65.0,
GB,2025-05-01,139.0,94.0,,209.0,51.0,1.0,-11.0,139.0,65.0,
GB,2025-06-01,148.0,83.0,,173.0,53.0,0.0,9.0,103.0,75.0,
GB,2025-07-01,191.0,96.0,,209.0,52.0,-2.0,43.0,101.0,81.0,
GB,2025-08-01,128.0,70.0,,149.0,60.0,2.0,-63.0,156.0,76.0,
GB,2025-09-01,151.0,62.0,,155.0,65.0,0.0,23.0,45.0,40.0,
GB,2025-10-01,152.0,83.0,,190.0,59.0,-3.0,1.0,117.0,67.0,
GB,2025-11-01,153.0,88.0,,206.0,86.0,0.0,1.0,97.0,66.0,
GB,2025-12-01,146.0,105.0,,234.0,90.0,-1.0,-7.0,121.0,74.0,
GB,2026-01-01,131.0,96.0,,196.0,160.0,-3.0,-15.0,74.0,116.0,
GB,2026-02-01,140.0,62.0,,208.0,46.0,0.0,9.0,162.0,71.0,
GE,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GE,2023-12-01,,,,,,0.0,,,,
GE,2024-01-01,,,,,,0.0,,,,
GE,2024-02-01,,,,,,0.0,,,,
GE,2024-03-01,,,,,,0.0,,,,
GE,2024-04-01,,,,,,0.0,,,,
GE,2024-05-01,,,,,,0.0,,,,
GE,2024-06-01,,,,,,0.0,,,,
GE,2024-07-01,,,,,,0.0,,,,
GE,2024-08-01,,,,,,0.0,,,,
GE,2024-09-01,,,,,,0.0,,,,
GE,2024-10-01,,,,,,0.0,,,,
GE,2024-11-01,,,,,,0.0,,,,
GE,2025-03-01,,,,,,0.0,,,,
GE,2025-04-01,,,,,,0.0,,,,
GE,2025-09-01,,,,,,0.0,,,,
GQ,2020-01-01,79.7458,0.0,,131.3559,0.0,0.0,-23.9831,155.0,0.0,
GQ,2020-02-01,135.8475,0.0,,122.8814,0.0,0.0,56.5254,66.3559,0.0,
GQ,2020-03-01,127.3729,0.0,,128.7288,0.0,0.0,-8.7288,136.6102,0.0,
GQ,2020-04-01,106.5254,0.0,,122.0339,0.0,0.0,-20.8475,142.3729,0.0,
GQ,2020-05-01,120.5085,0.0,,123.4746,0.0,0.0,14.322,110.339,0.0,
GQ,2020-06-01,121.5254,0.0,,119.4915,0.0,0.0,1.0169,116.9492,0.0,
GQ,2020-07-01,88.3051,0.0,,115.5932,0.0,0.0,-33.1356,147.1186,0.0,
GQ,2020-08-01,104.4915,0.0,,112.9661,0.0,0.0,17.0339,94.5763,0.0,
GQ,2020-09-01,124.1525,0.0,,109.322,0.0,0.0,19.8305,88.9831,0.0,
GQ,2020-10-01,77.5424,0.0,,112.9661,0.0,0.0,-46.1017,160.2542,0.0,
GQ,2020-11-01,104.322,0.0,,94.0678,0.0,0.0,26.4407,68.6441,0.0,
GQ,2020-12-01,108.7288,0.0,,94.5763,0.0,0.0,4.9153,89.322,0.0,
GQ,2021-01-01,111.1864,0.0,,94.5763,0.0,0.0,3.0508,91.9492,0.0,
GQ,2021-02-01,99.2373,0.0,,92.5424,0.0,0.0,-11.9492,102.0339,0.0,
GQ,2021-03-01,109.0678,0.0,,105.0847,0.0,0.0,9.322,97.2034,0.0,
GQ,2021-04-01,64.0678,0.0,,104.2373,0.0,0.0,-46.0169,150.0,0.0,
GQ,2021-05-01,100.0,0.0,,107.7119,0.0,0.0,35.1695,73.5593,0.0,
GQ,2021-06-01,132.0339,0.0,,104.2373,0.0,0.0,30.8475,73.7288,0.0,
GQ,2021-07-01,113.0508,0.0,,110.339,0.0,0.0,-20.0,131.3559,0.0,
GQ,2021-08-01,128.8136,0.0,,110.339,0.0,0.0,14.5763,94.5763,0.0,
GQ,2021-09-01,79.7458,0.0,,88.9831,0.0,0.0,-46.2712,134.7458,0.0,
GQ,2021-10-01,53.2203,0.0,,39.4068,0.0,0.0,-24.1525,63.0508,0.0,
GQ,2021-11-01,110.0847,0.0,,81.3559,0.0,0.0,39.322,40.678,0.0,
GQ,2021-12-01,78.8983,0.0,,105.0847,0.0,0.0,-31.3559,136.6102,0.0,
GQ,2022-01-01,120.678,0.0,,105.0847,0.0,0.0,40.7627,63.0508,0.0,
GQ,2022-02-01,149.5763,0.0,,92.5424,0.0,0.0,28.2203,64.0678,0.0,
GQ,2022-03-01,112.0339,0.0,,131.3559,0.0,0.0,-9.8305,139.2373,0.0,
GQ,2022-04-01,96.7797,0.0,,104.2373,0.0,0.0,-16.4407,119.4915,0.0,
GQ,2022-05-01,102.4576,0.0,,99.8305,0.0,0.0,4.7458,94.5763,0.0,
GQ,2022-06-01,122.2034,0.0,,101.6949,0.0,0.0,18.8136,83.8983,0.0,
GQ,2022-07-01,118.6441,0.0,,102.4576,0.0,0.0,-3.3898,105.0847,0.0,
GQ,2022-08-01,66.9492,0.0,,102.4576,0.0,0.0,-51.6949,155.0,0.0,
GQ,2022-09-01,106.4407,0.0,,99.1525,0.0,0.0,-2.5424,99.1525,0.0,
GQ,2022-10-01,71.3559,0.0,,97.2034,0.0,0.0,-34.9153,131.3559,0.0,
GQ,2022-11-01,91.7797,0.0,,94.0678,0.0,0.0,-22.0339,114.4068,0.0,
GQ,2022-12-01,80.339,0.0,,102.4576,0.0,0.0,-11.1017,112.9661,0.0,
GQ,2023-01-01,91.5254,0.0,,97.2034,0.0,0.0,5.5085,91.9492,0.0,
GQ,2023-02-01,110.7627,0.0,,87.7966,0.0,0.0,18.0508,71.1864,0.0,
GQ,2023-03-01,81.6949,0.0,,89.322,0.0,0.0,-50.7627,139.2373,0.0,
GQ,2023-04-01,68.8983,0.0,,40.678,0.0,0.0,-13.4746,53.3898,0.0,
GQ,2023-05-01,97.4576,0.0,,94.5763,0.0,0.0,26.4407,65.678,0.0,
GQ,2023-06-01,101.3559,0.0,,88.9831,0.0,0.0,2.9661,86.4407,0.0,
GQ,2023-07-01,68.9831,0.0,,91.9492,0.0,0.0,-32.3729,126.1017,0.0,
GQ,2023-08-01,100.2542,0.0,,91.9492,0.0,0.0,31.2712,60.4237,0.0,
GQ,2023-09-01,32.3729,0.0,,81.3559,0.0,0.0,-67.7966,147.4576,0.0,
GQ,2023-10-01,81.6949,0.0,,89.322,0.0,0.0,52.1186,36.7797,0.0,
GQ,2023-11-01,53.6441,0.0,,91.5254,0.0,0.0,-28.7288,119.4915,0.0,
GQ,2023-12-01,122.5424,0.0,,91.9492,0.0,0.0,26.3559,65.678,0.0,
GR,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2026-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
GR,2026-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2026-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HK,2026-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
HR,2020-01-01,0.0,3.0,,6.0,3.0,0.0,0.0,0.0,0.0,
HR,2020-02-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-03-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-04-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-05-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-06-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-07-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-08-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-09-01,0.0,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,
HR,2020-10-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-11-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2020-12-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-01-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-02-01,0.0,3.0,,4.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-03-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-04-01,0.0,3.0,,4.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-05-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-06-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-07-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-08-01,0.0,3.0,,5.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-09-01,0.0,3.0,,4.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-10-01,0.0,3.0,,4.0,2.0,0.0,0.0,0.0,0.0,
HR,2021-11-01,0.0,3.0,,4.0,2.0,0.0,0.0,0.0,0.0,
